tx_power_max,tput_airtime_tx,avg_util_rx_other_bss,avg_util_unknown_wifi,avg_util_non_wifi,pq_tpt_diff,avg_util_all,avg_nclients,airuse_by_len,retry_by_req,pq_air_diff,pq_airuse,pq_length,pq_max_used,pq_requested,pq_retried,pq_rtsfail,pq_throughput,wirelink_dl,tput_parametric,chanutil_intf,num_streams,band,avg_rssi,txrate_by_streams,rxrate_by_streams,txrate_by_wandl,rxrate_by_wandl,download,download_norm
8,0.02742282,0.036995932,0.001092304,0.0007987469999999999,0.0,0.7095302,17,5.340277777777778,0.09414901080398484,0.0,3076.0,576,63.0,14254.0,1342.0,56.0,172572,180.0,11.416239984714013,0.038886982,3,5,-58.0,1620.0,2000.0,27.0,33.333333333333336,164.565,0.91425
8,0.02742282,0.036995932,0.0010923035000000002,0.0007987469,172467.0,0.7095302,17,5.340277777777778,0.09414901080398484,2685.0,3076.0,576,63.0,14254.0,1342.0,56.0,172572,180.0,11.416239983809058,0.0388869824,3,5,-58.0,1620.0,2000.0,27.0,33.333333333333336,164.565,0.91425
8,0.5635794735,0.058039322,0.00212183,0.002111089,0.0,0.113800585,17,0.6788194444444444,0.0,0.0,391.0,576,5.0,185.0,0.0,3.0,105,180.0,225.47097880887068,0.062272241,3,5,-59.0,1620.0,2000.0,27.0,33.333333333333336,159.145,0.8841388888888889
8,0.563579474,0.058039322,0.00212183,0.002111089,92.0,0.113800585,17,0.6788194444444444,0.0,349.0,391.0,576,5.0,185.0,0.0,3.0,105,180.0,225.47097900045176,0.062272241,3,5,-59.0,1620.0,2000.0,27.0,33.333333333333336,159.145,0.8841388888888889
8,0.53658315,0.08646311599999999,0.0016326323,0.0021218362,0.0,0.1537965,16,0.07291666666666667,0.3888888888888889,0.0,42.0,576,0.0,18.0,7.0,0.0,13,180.0,246.31938484694732,0.0902175845,3,5,-57.0,1800.0,2000.0,30.0,33.333333333333336,138.24,0.768
8,0.53658315,0.08646311599999999,0.0016326320000000002,0.002121836,0.0,0.1537965,16,0.07291666666666667,0.3888888888888889,0.0,42.0,576,0.0,18.0,7.0,0.0,13,180.0,246.31938482333763,0.090217584,3,5,-57.0,1800.0,2000.0,30.0,33.333333333333336,138.24,0.768
8,0.53658315,0.08646311599999999,0.0016326323,0.0021218362,0.0,0.1537965,16,0.07291666666666667,0.3888888888888889,0.0,42.0,576,0.0,18.0,7.0,0.0,13,180.0,246.31938484694732,0.0902175845,3,5,-57.0,1800.0,2000.0,30.0,33.333333333333336,150.423,0.8356833333333333
8,0.53658315,0.08646311599999999,0.0016326320000000002,0.002121836,8.0,0.1537965,16,0.07291666666666667,0.3888888888888889,25.0,42.0,576,0.0,18.0,7.0,0.0,13,180.0,246.31938482333763,0.090217584,3,5,-57.0,1800.0,2000.0,30.0,33.333333333333336,150.423,0.8356833333333333
8,0.506625543,0.11841076,0.0036343646,0.0020554373,0.0,0.19708273,15,0.029513888888888888,0.0,0.0,17.0,576,0.0,7.0,0.0,1.0,5,180.0,195.1203862490621,0.1241005619,3,5,-60.0,1350.0,80.0,22.5,1.3333333333333333,137.164,0.7620222222222222
8,0.506625543,0.11841076,0.003634365,0.002055437,107788.0,0.19708273,15,0.029513888888888888,0.0,3147.0,17.0,576,0.0,7.0,0.0,1.0,5,180.0,195.12038624399585,0.124100562,3,5,-60.0,1350.0,80.0,22.5,1.3333333333333333,137.164,0.7620222222222222
8,0.02965041,0.07387411,0.0029190672,0.000914946,0.0,0.7270551,15,5.493055555555555,0.5544697390338701,0.0,3164.0,576,209.0,9005.0,4993.0,65.0,107793,180.0,13.774187374324779,0.0777081232,3,5,-56.0,1350.0,1800.0,22.5,30.0,88.802,0.4933444444444445
8,0.02965041,0.07387411,0.002919067,0.000914946,40469.0,0.7270551,15,5.493055555555555,0.5544697390338701,2199.0,3164.0,576,209.0,9005.0,4993.0,65.0,107793,180.0,13.774187373346313,0.077708123,3,5,-56.0,1350.0,1800.0,22.5,30.0,88.802,0.4933444444444445
8,0.07890183,0.07046551,0.0024560336,0.0009371193,0.0,0.6723313,15,9.31076388888889,0.06297990524424114,0.0,5363.0,576,63.0,12242.0,771.0,76.0,148262,180.0,39.07449766586104,0.0738586629,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,148.04,0.8224444444444444
8,0.07890183,0.07046551,0.002456034,0.000937119,0.0,0.6723313,15,9.31076388888889,0.06297990524424114,0.0,5363.0,576,63.0,12242.0,771.0,76.0,148262,180.0,39.0744976687804,0.073858663,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,148.04,0.8224444444444444
8,0.07890183,0.07046551,0.0024560336,0.0009371193,0.0,0.6723313,15,9.31076388888889,0.06297990524424114,0.0,5363.0,576,63.0,12242.0,771.0,76.0,148262,180.0,39.07449766586104,0.0738586629,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,129.342,0.7185666666666667
8,0.07890183,0.07046551,0.002456034,0.000937119,0.0,0.6723313,15,9.31076388888889,0.06297990524424114,0.0,5363.0,576,63.0,12242.0,771.0,76.0,148262,180.0,39.0744976687804,0.073858663,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,129.342,0.7185666666666667
8,0.07890183,0.07046551,0.002456034,0.000937119,0.0,0.6723313,15,9.31076388888889,0.06297990524424114,0.0,5363.0,576,63.0,12242.0,771.0,76.0,148262,180.0,39.0744976687804,0.073858663,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,162.35399999999996,0.9019666666666665
8,0.07890183,0.07046551,0.0024560336,0.0009371193,63773.0,0.6723313,15,9.31076388888889,0.06297990524424114,2065.0,5363.0,576,63.0,12242.0,771.0,76.0,148262,180.0,39.07449766586104,0.0738586629,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,162.35399999999996,0.9019666666666665
8,0.08382618,0.05972735,0.001390868,0.000951955,0.0,0.6668598000000001,15,5.725694444444445,0.12935323383084577,0.0,3298.0,576,63.0,7035.0,910.0,68.0,84489,180.0,41.75976775061886,0.062070173,3,5,-43.0,1800.0,80.0,30.0,1.3333333333333333,140.816,0.7823111111111112
8,0.08382618,0.05972735,0.0013908681,0.0009519546,84450.0,0.6668598000000001,15,5.725694444444445,0.12935323383084577,3228.0,3298.0,576,63.0,7035.0,910.0,68.0,84489,180.0,41.759767751624764,0.0620701727,3,5,-43.0,1800.0,80.0,30.0,1.3333333333333333,140.816,0.7823111111111112
8,0.486874242,0.10241836,0.002913713,0.001848411,0.0,0.20902862,16,0.12152777777777778,0.0,0.0,70.0,576,0.0,26.0,0.0,1.0,39,180.0,245.00664590632846,0.107180483,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,161.83,0.8990555555555556
8,0.486874242,0.10241836,0.0029137125,0.0018484108,160986.0,0.20902862,16,0.12152777777777778,0.0,5019.0,70.0,576,0.0,26.0,0.0,1.0,39,180.0,245.00664590292033,0.1071804833,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,161.83,0.8990555555555556
8,0.038352276,0.0681057,0.0016683770000000002,0.000616001,0.0,0.71738636,15,8.835069444444445,0.039088439480833084,0.0,5089.0,576,63.0,13252.0,518.0,75.0,161025,180.0,19.22431616362825,0.070390078,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,154.864,0.8603555555555555
8,0.038352276,0.0681057,0.0016683767,0.000616001,161017.0,0.71738636,15,8.835069444444445,0.039088439480833084,5062.0,5089.0,576,63.0,13252.0,518.0,75.0,161025,180.0,19.224316164510352,0.0703900777,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,154.864,0.8603555555555555
8,0.588798864,0.05988677200000001,0.004013217,0.0018523292,0.0,0.10577904,15,0.046875,0.0,0.0,27.0,576,0.0,10.0,0.0,0.0,8,180.0,293.13652962603544,0.0657523182,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,158.238,0.8791
8,0.588798864,0.05988677200000001,0.004013217,0.001852329,87542.0,0.10577904,15,0.046875,0.0,4736.0,27.0,576,0.0,10.0,0.0,0.0,8,180.0,293.1365296225027,0.065752318,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,158.238,0.8791
8,0.290044845,0.12352317,0.003743688,0.001004238,0.0,0.44772795,14,8.269097222222221,0.13492384418385228,0.0,4763.0,576,63.0,7419.0,1001.0,91.0,87550,180.0,144.84448477333245,0.128271096,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,141.762,0.7875666666666666
8,0.290044845,0.12352317,0.003743688,0.0010042376,87539.0,0.44772795,14,8.269097222222221,0.13492384418385228,4715.0,4763.0,576,63.0,7419.0,1001.0,91.0,87550,180.0,144.84448476347092,0.1282710956,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,141.762,0.7875666666666666
8,0.574527726,0.07457673,0.00316176,0.001690243,0.0,0.13163586,14,0.08333333333333333,0.0,0.0,48.0,576,0.0,18.0,0.0,0.0,11,180.0,286.3446733908923,0.079428734,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,158.222,0.8790111111111112
8,0.574527726,0.07457673,0.0031617605,0.0016902431,0.0,0.13163586,14,0.08333333333333333,0.0,0.0,48.0,576,0.0,18.0,0.0,0.0,11,180.0,286.34467336331494,0.07942873360000001,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,158.222,0.8790111111111112
8,0.574527726,0.07457673,0.00316176,0.001690243,0.0,0.13163586,14,0.08333333333333333,0.0,0.0,48.0,576,0.0,18.0,0.0,0.0,11,180.0,286.3446733908923,0.079428734,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,132.72299999999998,0.73735
8,0.574527726,0.07457673,0.0031617605,0.0016902431,4.0,0.13163586,14,0.08333333333333333,0.0,14.0,48.0,576,0.0,18.0,0.0,0.0,11,180.0,286.34467336331494,0.07942873360000001,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,132.72299999999998,0.73735
8,0.562504122,0.08711424,0.0037154031,0.00178105,0.0,0.14499542,14,0.1076388888888889,0.043478260869565216,0.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760269024,0.0926106931,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,139.326,0.7740333333333334
8,0.562504122,0.08711424,0.003715403,0.00178105,0.0,0.14499542,14,0.1076388888888889,0.043478260869565216,0.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760319649,0.092610693,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,139.326,0.7740333333333334
8,0.562504122,0.08711424,0.003715403,0.00178105,0.0,0.14499542,14,0.1076388888888889,0.043478260869565216,0.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760319649,0.092610693,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,161.547,0.8974833333333333
8,0.562504122,0.08711424,0.0037154031,0.00178105,0.0,0.14499542,14,0.1076388888888889,0.043478260869565216,0.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760269024,0.0926106931,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,161.547,0.8974833333333333
8,0.562504122,0.08711424,0.0037154031,0.00178105,0.0,0.14499542,14,0.1076388888888889,0.043478260869565216,0.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760269024,0.0926106931,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,140.099,0.7783277777777777
8,0.562504122,0.08711424,0.003715403,0.00178105,0.0,0.14499542,14,0.1076388888888889,0.043478260869565216,0.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760319649,0.092610693,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,140.099,0.7783277777777777
8,0.562504122,0.08711424,0.0037154031,0.00178105,0.0,0.14499542,14,0.1076388888888889,0.043478260869565216,0.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760269024,0.0926106931,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,169.731,0.94295
8,0.562504122,0.08711424,0.003715403,0.00178105,37239.0,0.14499542,14,0.1076388888888889,0.043478260869565216,2725.0,62.0,576,0.0,23.0,1.0,0.0,15,180.0,278.7420760319649,0.092610693,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,169.731,0.94295
8,0.13545,0.040003866,0.001138282,0.000707765,0.0,0.6095,15,4.838541666666667,0.0005376344086021505,0.0,2787.0,576,27.0,3720.0,2.0,27.0,37254,180.0,65.926071171765,0.041849913,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,166.239,0.92355
8,0.13545,0.040003866,0.0011382817,0.0007077652,0.0,0.6095,15,4.838541666666667,0.0005376344086021505,0.0,2787.0,576,27.0,3720.0,2.0,27.0,37254,180.0,65.92607117108774,0.0418499129,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,166.239,0.92355
8,0.13545,0.040003866,0.001138282,0.000707765,0.0,0.6095,15,4.838541666666667,0.0005376344086021505,0.0,2787.0,576,27.0,3720.0,2.0,27.0,37254,180.0,65.926071171765,0.041849913,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,170.227,0.9457055555555556
8,0.13545,0.040003866,0.0011382817,0.0007077652,58078.0,0.6095,15,4.838541666666667,0.0005376344086021505,2232.0,2787.0,576,27.0,3720.0,2.0,27.0,37254,180.0,65.92607117108774,0.0418499129,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,170.227,0.9457055555555556
8,0.324307755,0.05891635,0.002125742,0.0011278052,0.0,0.39965805,15,8.713541666666666,0.03435827212747417,0.0,5019.0,576,63.0,8033.0,276.0,77.0,95332,180.0,159.10538215966537,0.0621698972,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,121.74,0.6763333333333333
8,0.324307755,0.05891635,0.002125742,0.001127805,94958.0,0.39965805,15,8.713541666666666,0.03435827212747417,1409.0,5019.0,576,63.0,8033.0,276.0,77.0,95332,180.0,159.10538217069183,0.062169897,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,121.74,0.6763333333333333
8,0.398093157,0.02711757,0.0027291377,0.0037700182,0.0,0.29767427,17,6.267361111111111,0.007251153592617007,0.0,3610.0,576,9.0,1517.0,11.0,21.0,374,180.0,195.60266454574648,0.0336167259,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,138.254,0.7680777777777777
8,0.398093157,0.02711757,0.002729138,0.003770018,130800.0,0.29767427,17,6.267361111111111,0.007251153592617007,3123.0,3610.0,576,9.0,1517.0,11.0,21.0,374,180.0,195.60266452703607,0.033616726,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,138.254,0.7680777777777777
8,0.112345047,0.020721493,0.0018434727,0.0006786089,0.0,0.59517217,19,11.68923611111111,0.03310057132492972,0.0,6733.0,576,63.0,11027.0,365.0,93.0,131174,180.0,55.483413462079795,0.0232435746,3,5,-42.0,2000.0,2000.0,33.333333333333336,33.333333333333336,125.717,0.6984277777777778
8,0.112345047,0.020721493,0.001843473,0.0006786089999999999,131160.0,0.59517217,19,11.68923611111111,0.03310057132492972,6685.0,6733.0,576,63.0,11027.0,365.0,93.0,131174,180.0,55.48341346297856,0.023243575,3,5,-42.0,2000.0,2000.0,33.333333333333336,33.333333333333336,125.717,0.6984277777777778
8,0.535361724,0.026047831,0.0005448601,0.0017888598,0.0,0.13515364,18,0.08333333333333333,0.0,0.0,48.0,576,1.0,21.0,0.0,0.0,14,180.0,267.7677515102846,0.0283815509,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,166.722,0.9262333333333334
8,0.535361724,0.026047831,0.00054486,0.00178886,474.0,0.13515364,18,0.08333333333333333,0.0,4658.0,48.0,576,1.0,21.0,0.0,0.0,14,180.0,267.76775152902223,0.028381551,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,166.722,0.9262333333333334
8,0.359525835,0.021548403,0.0017019606,0.0040893923,0.0,0.34052685,17,8.17013888888889,0.001571503404924044,0.0,4706.0,576,2.0,1909.0,3.0,41.0,488,180.0,178.52664952474575,0.0273397559,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,155.655,0.86475
8,0.359525835,0.021548403,0.001701961,0.004089392,181537.0,0.34052685,17,8.17013888888889,0.001571503404924044,616.0,4706.0,576,2.0,1909.0,3.0,41.0,488,180.0,178.52664951899334,0.027339756,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,155.655,0.86475
8,0.036753156,0.01967083,0.002639495,0.0005952280000000001,0.0,0.67916316,19,9.239583333333334,0.01113615272438022,0.0,5322.0,576,45.0,15086.0,168.0,70.0,182025,180.0,18.100733152679222,0.022905554,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,165.59099999999995,0.9199499999999997
8,0.036753156,0.01967083,0.0026394955,0.0005952282,181930.0,0.67916316,19,9.239583333333334,0.01113615272438022,4949.0,5322.0,576,45.0,15086.0,168.0,70.0,182025,180.0,18.100733154443372,0.0229055537,3,5,-43.0,2000.0,2000.0,33.333333333333336,33.333333333333336,165.59099999999995,0.9199499999999997
8,0.486660285,0.042900663,0.0017047784,0.0017418814000000002,0.0,0.17926635,19,0.6475694444444444,0.05063291139240506,0.0,373.0,576,11.0,158.0,8.0,2.0,95,180.0,236.1178805997893,0.0463473228,3,5,-44.0,1800.0,2000.0,30.0,33.333333333333336,160.083,0.88935
8,0.486660285,0.042900663,0.001704778,0.001741881,83.0,0.17926635,19,0.6475694444444444,0.05063291139240506,319.0,373.0,576,11.0,158.0,8.0,2.0,95,180.0,236.11788058372946,0.046347323,3,5,-44.0,1800.0,2000.0,30.0,33.333333333333336,160.083,0.88935
8,0.57445047,0.030795624,0.002456698,0.001774173,0.0,0.0717217,20,0.09375,0.0,0.0,54.0,576,0.0,21.0,0.0,0.0,12,180.0,280.9475115294897,0.035026495,3,5,-44.0,1800.0,2000.0,30.0,33.333333333333336,149.221,0.8290055555555556
8,0.57445047,0.030795624,0.0024566979,0.0017741732,18.0,0.0717217,20,0.09375,0.0,4.0,54.0,576,0.0,21.0,0.0,0.0,12,180.0,280.94751154040426,0.0350264951,3,5,-44.0,1800.0,2000.0,30.0,33.333333333333336,149.221,0.8290055555555556
8,0.5365369115999999,0.03751014,0.0022038368,0.00230734,0.0,0.103847876,21,0.08680555555555555,0.10526315789473684,0.0,50.0,576,0.0,19.0,2.0,0.0,30,180.0,263.0858528461321,0.0420213168,3,5,-46.0,1500.0,2000.0,25.0,33.333333333333336,136.826,0.7601444444444444
8,0.536536912,0.03751014,0.002203837,0.00230734,0.0,0.103847876,21,0.08680555555555555,0.10526315789473684,0.0,50.0,576,0.0,19.0,2.0,0.0,30,180.0,263.0858530283184,0.042021317,3,5,-46.0,1500.0,2000.0,25.0,33.333333333333336,136.826,0.7601444444444444
8,0.5365369115999999,0.03751014,0.0022038368,0.00230734,0.0,0.103847876,21,0.08680555555555555,0.10526315789473684,0.0,50.0,576,0.0,19.0,2.0,0.0,30,180.0,263.0858528461321,0.0420213168,3,5,-46.0,1500.0,2000.0,25.0,33.333333333333336,150.278,0.8348777777777777
8,0.536536912,0.03751014,0.002203837,0.00230734,0.0,0.103847876,21,0.08680555555555555,0.10526315789473684,0.0,50.0,576,0.0,19.0,2.0,0.0,30,180.0,263.0858530283184,0.042021317,3,5,-46.0,1500.0,2000.0,25.0,33.333333333333336,150.278,0.8348777777777777
8,0.5365369115999999,0.03751014,0.0022038368,0.00230734,0.0,0.103847876,21,0.08680555555555555,0.10526315789473684,0.0,50.0,576,0.0,19.0,2.0,0.0,30,180.0,263.0858528461321,0.0420213168,3,5,-46.0,1500.0,2000.0,25.0,33.333333333333336,171.685,0.9538055555555556
8,0.536536912,0.03751014,0.002203837,0.00230734,178336.0,0.103847876,21,0.08680555555555555,0.10526315789473684,3881.0,50.0,576,0.0,19.0,2.0,0.0,30,180.0,263.0858530283184,0.042021317,3,5,-46.0,1500.0,2000.0,25.0,33.333333333333336,171.685,0.9538055555555556
8,0.22089267,0.034326907000000004,0.0030762653000000004,0.0010423387,0.0,0.4745637,19,6.824652777777778,0.008753333789236135,0.0,3931.0,576,63.0,14623.0,128.0,48.0,178366,180.0,104.26548469984378,0.038445511,3,5,-56.0,1500.0,2000.0,25.0,33.333333333333336,152.382,0.8465666666666667
8,0.22089267,0.034326907000000004,0.003076265,0.001042339,0.0,0.4745637,19,6.824652777777778,0.008753333789236135,0.0,3931.0,576,63.0,14623.0,128.0,48.0,178366,180.0,104.26548469454235,0.038445511,3,5,-56.0,1500.0,2000.0,25.0,33.333333333333336,152.382,0.8465666666666667
8,0.22089267,0.034326907000000004,0.003076265,0.001042339,0.0,0.4745637,19,6.824652777777778,0.008753333789236135,0.0,3931.0,576,63.0,14623.0,128.0,48.0,178366,180.0,104.26548469454235,0.038445511,3,5,-56.0,1500.0,2000.0,25.0,33.333333333333336,166.542,0.9252333333333334
8,0.22089267,0.034326907000000004,0.0030762653000000004,0.0010423387,178243.0,0.4745637,19,6.824652777777778,0.008753333789236135,3695.0,3931.0,576,63.0,14623.0,128.0,48.0,178366,180.0,104.26548469984378,0.038445511,3,5,-56.0,1500.0,2000.0,25.0,33.333333333333336,166.542,0.9252333333333334
8,0.555036129,0.056211516,0.003517187,0.0017683579999999996,0.0,0.10329319,19,0.4097222222222222,0.06153846153846154,0.0,236.0,576,14.0,130.0,8.0,4.0,123,180.0,256.2183812104395,0.06149706,3,5,-58.0,1215.0,80.0,20.25,1.3333333333333333,150.209,0.8344944444444444
8,0.555036129,0.056211516,0.0035171865000000004,0.0017683578,32.0,0.10329319,19,0.4097222222222222,0.06153846153846154,37.0,236.0,576,14.0,130.0,8.0,4.0,123,180.0,256.21838121820997,0.0614970603,3,5,-58.0,1215.0,80.0,20.25,1.3333333333333333,150.209,0.8344944444444444
8,0.474899328,0.105473764,0.002104241,0.00168144,0.0,0.21233408,17,0.3454861111111111,0.09195402298850575,0.0,199.0,576,5.0,87.0,8.0,3.0,91,180.0,231.74589274454593,0.109259446,3,5,-52.0,1350.0,80.0,22.5,1.3333333333333333,136.863,0.76035
8,0.474899328,0.105473764,0.0021042414000000003,0.0016814403,26078.0,0.21233408,17,0.3454861111111111,0.09195402298850575,612.0,199.0,576,5.0,87.0,8.0,3.0,91,180.0,231.74589273124874,0.1092594457,3,5,-52.0,1350.0,80.0,22.5,1.3333333333333333,136.863,0.76035
8,0.475403382,0.11398025,0.0030318832,0.0016697327,0.0,0.20177402,18,1.4079861111111112,0.00783410138248848,0.0,811.0,576,63.0,2170.0,17.0,23.0,26169,180.0,220.31230097270384,0.1186818659,3,5,-58.0,1500.0,80.0,25.0,1.3333333333333333,157.63299999999995,0.8757388888888886
8,0.475403382,0.11398025,0.003031883,0.001669733,26167.0,0.20177402,18,1.4079861111111112,0.00783410138248848,796.0,811.0,576,63.0,2170.0,17.0,23.0,26169,180.0,220.3123009959986,0.118681866,3,5,-58.0,1500.0,80.0,25.0,1.3333333333333333,157.63299999999995,0.8757388888888886
8,0.56235726,0.060397338,0.004169440999999999,0.001222515,0.0,0.1151586,17,0.026041666666666668,0.5,0.0,15.0,576,0.0,6.0,3.0,0.0,2,180.0,244.8066446539885,0.065789295,3,5,-58.0,1620.0,80.0,27.0,1.3333333333333333,144.325,0.8018055555555554
8,0.56235726,0.060397338,0.0041694413,0.0012225154,147871.0,0.1151586,17,0.026041666666666668,0.5,2634.0,15.0,576,0.0,6.0,3.0,0.0,2,180.0,244.80664463486835,0.0657892947,3,5,-58.0,1620.0,80.0,27.0,1.3333333333333333,144.325,0.8018055555555554
8,0.009000000000000001,0.02596499,0.002228889,0.000557222,0.0,0.73750746,18,4.598958333333333,0.11688311688311688,0.0,2649.0,576,575.0,12782.0,1494.0,53.0,147873,180.0,3.9530324493000006,0.028751101,3,5,-60.0,1350.0,2000.0,22.5,33.333333333333336,163.511,0.9083944444444444
8,0.009000000000000001,0.02596499,0.0022288885,0.0005572220999999999,147867.0,0.73750746,18,4.598958333333333,0.11688311688311688,2627.0,2649.0,576,575.0,12782.0,1494.0,53.0,147873,180.0,3.9530324493000006,0.0287511006,3,5,-60.0,1350.0,2000.0,22.5,33.333333333333336,163.511,0.9083944444444444
8,0.50740848,0.06707645,0.002072033,0.001724416,0.0,0.1662128,18,0.03819444444444445,0.2222222222222222,0.0,22.0,576,0.0,9.0,2.0,1.0,6,180.0,224.50839623765643,0.070872899,3,5,-58.0,1350.0,1620.0,22.5,27.0,101.63,0.5646111111111111
8,0.50740848,0.06707645,0.002072033,0.0017244157,7.0,0.1662128,18,0.03819444444444445,0.2222222222222222,25.0,22.0,576,0.0,9.0,2.0,1.0,6,180.0,224.5083962249712,0.0708728987,3,5,-58.0,1350.0,1620.0,22.5,27.0,101.63,0.5646111111111111
8,0.481871061,0.10811394,0.0014822568,0.0020983992,0.0,0.19458771,18,0.08159722222222222,0.21739130434782608,0.0,47.0,576,0.0,23.0,5.0,1.0,13,180.0,205.91458566641282,0.111694596,3,5,-59.0,1500.0,2000.0,25.0,33.333333333333336,162.268,0.9014888888888889
8,0.481871061,0.10811394,0.001482257,0.002098399,158173.0,0.19458771,18,0.08159722222222222,0.21739130434782608,2859.0,47.0,576,0.0,23.0,5.0,1.0,13,180.0,205.91458566496718,0.111694596,3,5,-59.0,1500.0,2000.0,25.0,33.333333333333336,162.268,0.9014888888888889
8,0.009000000000000001,0.035704985,0.001302902,0.000487613,0.0,0.7652913,16,5.045138888888889,0.0746096454118914,0.0,2906.0,576,63.0,13001.0,970.0,55.0,158186,180.0,4.2422153895,0.037495501,3,5,-56.0,1350.0,2000.0,22.5,33.333333333333336,132.35399999999998,0.7353
8,0.009000000000000001,0.035704985,0.0013029024,0.0004876132,158172.0,0.7652913,16,5.045138888888889,0.0746096454118914,2834.0,2906.0,576,63.0,13001.0,970.0,55.0,158186,180.0,4.242215389536001,0.0374955006,3,5,-56.0,1350.0,2000.0,22.5,33.333333333333336,132.35399999999998,0.7353
8,0.593910666,0.044885583,0.0003144178,0.0020241868,0.0,0.09009926,16,0.125,0.0,0.0,72.0,576,0.0,29.0,0.0,0.0,14,180.0,263.76790899669345,0.0472241876,3,5,-55.0,1200.0,80.0,20.0,1.3333333333333333,126.919,0.7051055555555555
8,0.593910666,0.044885583,0.000314418,0.002024187,4.0,0.09009926,16,0.125,0.0,33.0,72.0,576,0.0,29.0,0.0,0.0,14,180.0,263.7679090067899,0.047224188,3,5,-55.0,1200.0,80.0,20.0,1.3333333333333333,126.919,0.7051055555555555
8,0.556888914,0.061644565,0.001058477,0.0021198832,0.0,0.13123454,16,0.06770833333333333,0.0,0.0,39.0,576,0.0,16.0,0.0,0.0,10,180.0,230.05485587175394,0.06482292519999999,3,5,-62.0,1350.0,1500.0,22.5,25.0,153.857,0.8547611111111111
8,0.556888914,0.061644565,0.001058477,0.002119883,128672.0,0.13123454,16,0.06770833333333333,0.0,2158.0,39.0,576,0.0,16.0,0.0,0.0,10,180.0,230.05485589291573,0.064822925,3,5,-62.0,1350.0,1500.0,22.5,25.0,153.857,0.8547611111111111
8,0.09680112,0.050007895,0.0013374429999999998,0.000863684,0.0,0.6524432,15,3.814236111111111,0.17640449438202246,0.0,2197.0,576,63.0,10680.0,1884.0,60.0,128682,180.0,38.14023138930763,0.052209022,3,5,-59.0,1080.0,2000.0,18.0,33.333333333333336,100.619,0.5589944444444445
